2022-10-26 05:48:24 - r - INFO: - Episode: 125/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:25 - r - INFO: - Episode: 126/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:25 - r - INFO: - Episode: 127/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:25 - r - INFO: - Episode: 128/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:26 - r - INFO: - Episode: 129/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:26 - r - INFO: - Episode: 130/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:26 - r - INFO: - Episode: 131/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:27 - r - INFO: - Episode: 132/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:27 - r - INFO: - Episode: 133/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:27 - r - INFO: - Episode: 134/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:28 - r - INFO: - Episode: 135/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:28 - r - INFO: - Episode: 136/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:28 - r - INFO: - Episode: 137/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:28 - r - INFO: - Episode: 138/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:29 - r - INFO: - Episode: 139/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:29 - r - INFO: - Episode: 140/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:29 - r - INFO: - Episode: 141/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:30 - r - INFO: - Episode: 142/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:30 - r - INFO: - Episode: 143/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:30 - r - INFO: - Episode: 144/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:31 - r - INFO: - Episode: 145/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:31 - r - INFO: - Episode: 146/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:31 - r - INFO: - Episode: 147/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:32 - r - INFO: - Episode: 148/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:32 - r - INFO: - Episode: 149/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:32 - r - INFO: - Episode: 150/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:33 - r - INFO: - Episode: 151/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:33 - r - INFO: - Episode: 152/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:33 - r - INFO: - Episode: 153/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:34 - r - INFO: - Episode: 154/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:34 - r - INFO: - Episode: 155/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:34 - r - INFO: - Episode: 156/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:35 - r - INFO: - Episode: 157/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:35 - r - INFO: - Episode: 158/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:35 - r - INFO: - Episode: 159/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:35 - r - INFO: - Episode: 160/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:36 - r - INFO: - Episode: 161/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:36 - r - INFO: - Episode: 162/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:36 - r - INFO: - Episode: 163/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:37 - r - INFO: - Episode: 164/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:37 - r - INFO: - Episode: 165/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:37 - r - INFO: - Episode: 166/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:38 - r - INFO: - Episode: 167/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:38 - r - INFO: - Episode: 168/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:38 - r - INFO: - Episode: 169/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:39 - r - INFO: - Episode: 170/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:39 - r - INFO: - Episode: 171/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:39 - r - INFO: - Episode: 172/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:40 - r - INFO: - Episode: 173/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:40 - r - INFO: - Episode: 174/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:40 - r - INFO: - Episode: 175/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:41 - r - INFO: - Episode: 176/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:41 - r - INFO: - Episode: 177/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:41 - r - INFO: - Episode: 178/200, Reward: 200.00: Epislon: 0.010
